UWI,Formatted UWI,CA Number,CA Core Number,CA Interval Top,Line Core,Interval Depth (m),Interval Length,Kmax,K90,Kvert,Porosity,Grain Density,Bulk Density,Bulk Mass Oil,Bulk Mass Water,Bulk Mass Sand,Pore Volume Oil,Pore Volume Water,Bulk Volume Oil,Bulk Volume Water,Grain Mass Oil,Grain Mass Water,Lithology
100103105418W500,100/10-31-054-18W5/00,031093,2,1910.0,SS,1923.64,0.1,0.08,,,0.104,2640.0,,,,,0.283,0.071,,,,,SS  M/C F   INTRARGLCALCSID
100103105418W500,100/10-31-054-18W5/00,031093,2,1910.0,SS,1923.74,0.09,0.08,,,0.075,2750.0,,,,,0.351,0.118,,,,,SS  M/C F   INTRARGLCALCSID
100103105418W500,100/10-31-054-18W5/00,031093,2,1910.0,SS,1923.83,0.1,0.03,,,0.07,2610.0,,,,,0.31,0.155,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,2,1910.0,SS,1923.93,0.14,0.29,,,0.104,2610.0,,,,,0.286,0.08,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,2,1910.0,SS,1924.07,0.15,0.47,,,0.107,2640.0,,,,,0.209,0.046,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,2,1910.0,SS,1924.22,0.11,0.08,,,0.096,2620.0,,,,,0.278,0.073,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,2,1910.0,SS,1924.33,0.09,0.13,,,0.094,2620.0,,,,,0.253,0.091,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,2,1910.0,SS,1924.42,0.19,0.03,,,0.048,2620.0,,,,,0.209,0.284,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,2,1910.0,DE,1924.61,0.58,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100103105418W500,100/10-31-054-18W5/00,031093,2,1910.0,SS,1925.19,0.15,0.05,,,0.067,2610.0,,,,,0.321,0.178,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,2,1910.0,SS,1925.34,0.25,0.1,,,0.086,2620.0,,,,,0.256,0.08,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,2,1910.0,SS,1925.59,0.18,0.09,,,0.08,2620.0,,,,,0.268,0.088,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,2,1910.0,DE,1925.77,0.48,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,DE,1936.0,5.23,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1941.23,0.21,0.03,,,0.035,2770.0,,,,,0.151,0.586,,,,,SS  M/C V/CRINTRARGLSID
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1941.44,0.16,0.03,,,0.033,2650.0,,,,,0.205,0.571,,,,,SS  M/C V/CRINTRARGLSID
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,DE,1941.6,0.24,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1941.84,0.2,0.04,,,0.036,2650.0,,,,,0.135,0.639,,,,,SS  M/C CR  INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1942.04,0.2,0.03,,,0.035,2650.0,,,,,0.118,0.568,,,,,SS  M/C CR  INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,DE,1942.24,0.17,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1942.41,0.21,0.05,,,0.033,2670.0,,,,,0.162,0.539,,,,,SS  M/C CR  INTRARGLPRY
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1942.62,0.18,0.03,,,0.033,2640.0,,,,,0.141,0.625,,,,,SS  M/C M   INTRARGLSID
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1942.8,0.17,0.03,,,0.03,2650.0,,,,,0.148,0.699,,,,,SS  M/C M   INTRARGLPRY
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1942.97,0.16,0.02,,,0.026,2640.0,,,,,0.139,0.694,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1943.13,0.19,0.04,,,0.047,2690.0,,,,,0.165,0.733,,,,,SS  M/C F   INTRARGLPRY
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,DE,1943.32,5.21,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1948.53,0.2,0.04,,,0.03,2630.0,,,,,0.169,0.683,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,DE,1948.73,0.17,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1948.9,0.17,0.03,,,0.028,2640.0,,,,,0.257,0.624,,,,,SS  M/C F   INTRARGLPRY
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1949.07,0.1,0.04,,,0.028,2650.0,,,,,0.249,0.534,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1949.17,0.17,0.03,,,0.03,2630.0,,,,,0.203,0.621,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1949.34,0.15,0.03,,,0.03,2630.0,,,,,0.191,0.517,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,DE,1949.49,0.08,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1949.57,0.24,0.02,,,0.023,2640.0,,,,,0.238,0.604,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1949.81,0.18,0.02,,,0.027,2630.0,,,,,0.25,0.571,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1949.99,0.15,0.03,,,0.035,2630.0,,,,,0.218,0.59,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1950.14,0.19,0.02,,,0.034,2620.0,,,,,0.428,0.374,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1950.33,0.15,0.03,,,0.034,2620.0,,,,,0.411,0.464,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1950.48,0.1,0.03,,,0.035,2620.0,,,,,0.238,0.611,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1950.58,0.11,0.03,,,0.033,2620.0,,,,,0.363,0.474,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1950.69,0.08,0.02,,,0.039,2610.0,,,,,0.517,0.337,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1950.77,0.19,0.04,,,0.039,2620.0,,,,,0.458,0.398,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1950.96,0.24,0.03,,,0.033,2610.0,,,,,0.421,0.366,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1951.2,0.22,0.04,,,0.037,2620.0,,,,,0.402,0.419,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1951.42,0.19,0.04,,,0.032,2630.0,,,,,0.466,0.237,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1951.61,0.12,0.08,,,0.033,2630.0,,,,,0.289,0.495,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,DE,1951.73,0.18,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1951.91,0.2,0.04,,,0.029,2630.0,,,,,0.284,0.569,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1952.11,0.19,0.04,,,0.031,2630.0,,,,,0.262,0.578,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1952.3,0.25,0.07,,,0.028,2630.0,,,,,0.301,0.601,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1952.55,0.25,0.02,,,0.029,2630.0,,,,,0.274,0.625,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1952.8,0.24,0.05,,,0.031,2630.0,,,,,0.298,0.515,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,SS,1953.04,0.16,0.1,,,0.031,2630.0,,,,,0.327,0.561,,,,,SS  M/C F   INTRARGL
100103105418W500,100/10-31-054-18W5/00,031093,3,1910.0,LC,1953.2,0.8,,,,,,,,,,,,,,,,LOST CORE
100103105418W500,100/10-31-054-18W5/00,031093,4,1910.0,DE,2124.0,8.3,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100103105418W500,100/10-31-054-18W5/00,031093,4,1910.0,LC,2132.3,0.7,,,,,,,,,,,,,,,,LOST CORE
100103105418W500,100/10-31-054-18W5/00,031093,5,1910.0,DE,2133.0,7.0,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100103105418W500,100/10-31-054-18W5/00,031093,5,1910.0,LC,2140.0,0.5,,,,,,,,,,,,,,,,LOST CORE
100103105418W500,100/10-31-054-18W5/00,031093,6,1910.0,DE,2142.5,9.0,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,DE,1857.0,2.15,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,SS,1859.15,0.13,0.15,,,0.129,2640.0,,,,,0.3,0.25,,,,,SS  VF  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,DE,1873.66,0.3,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,SS,1859.28,0.18,0.08,,,0.096,2640.0,,,,,0.406,0.254,,,,,SS  VF  SLT
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,SS,1859.46,0.08,0.09,,,0.061,2640.0,,,,,0.341,0.213,,,,,SS  VF
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,DE,1859.54,0.04,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,SS,1859.58,0.07,0.01,,,0.092,2670.0,,,,,0.252,0.35,,,,,SS  VF  SH
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,DE,1859.65,0.03,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,SS,1859.68,0.1,0.05,,,0.061,2640.0,,,,,0.297,0.506,,,,,SS  VF
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,DE,1859.78,0.14,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,SS,1859.92,0.08,0.08,,,0.096,2640.0,,,,,0.341,0.213,,,,,SS  VF  SLT
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,SS,1860.0,0.1,0.02,,,0.059,2660.0,,,,,0.303,0.553,,,,,SS  VF  SH
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,SS,1860.36,0.15,0.03,,,0.064,2640.0,,,,,0.423,0.405,,,,,SS  VF  SH
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,DE,1860.51,0.21,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,SS,1860.72,0.09,0.03,,,0.065,2650.0,,,,,0.339,0.413,,,,,SS  VF  SH
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,DE,1860.81,0.12,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,SS,1860.93,0.07,0.06,,,0.088,2650.0,,,,,0.291,0.569,,,,,SS  VF
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,DE,1861.0,0.04,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,SS,1861.04,0.13,0.01,,,0.092,2670.0,,,,,0.252,0.35,,,,,SS  VF  SH
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,SS,1861.17,0.18,0.01,,,0.078,2640.0,,,,,0.272,0.17,,,,,SS  VF  SH
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,DE,1861.35,11.0,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,1,1857.0,LC,1872.35,2.65,,,,,,,,,,,,,,,,LOST CORE
100153205418W500,100/15-32-054-18W5/00,032101,2,1857.0,DE,1875.0,3.6,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,2,1857.0,SS,1878.6,0.06,0.06,,,0.036,2620.0,,,,,0.278,0.096,,,,,SS  VF  CHT
100153205418W500,100/15-32-054-18W5/00,032101,2,1857.0,DE,1878.66,0.23,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,2,1857.0,SS,1878.89,0.26,0.08,,,0.059,2660.0,,,,,0.184,0.563,,,,,SS  VF  CHT
100153205418W500,100/15-32-054-18W5/00,032101,2,1857.0,FD,1879.15,0.22,19.8,16.4,0.35,0.053,2640.0,,,,,,,,,,,SS  F   ARGLCHT
100153205418W500,100/15-32-054-18W5/00,032101,2,1857.0,DE,1879.37,0.55,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,2,1857.0,FD,1879.92,0.37,10.6,7.14,0.45,0.046,2670.0,,,,,,0.188,,,,,SS  F   ARGL
100153205418W500,100/15-32-054-18W5/00,032101,2,1857.0,DE,1880.29,0.16,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100153205418W500,100/15-32-054-18W5/00,032101,2,1857.0,SS,1880.45,0.09,0.01,,,0.025,3030.0,,,,,,0.339,,,,,SS  VF  CHT PRY
100153205418W500,100/15-32-054-18W5/00,032101,2,1857.0,SS,1880.54,0.27,0.01,,,0.03,2650.0,,,,,,0.556,,,,,SS  VF  CHT
100153205418W500,100/15-32-054-18W5/00,032101,2,1857.0,SS,1880.81,0.4,0.01,,,0.034,2670.0,,,,,,0.62,,,,,SS  VF  CHT ARGL
100153205418W500,100/15-32-054-18W5/00,032101,2,1857.0,DE,1881.21,11.79,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,DE,1850.0,1.2,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1851.2,0.2,0.07,,,0.085,2650.0,,,,,0.373,0.21,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1851.4,0.16,0.09,,,0.091,2620.0,,,,,0.181,0.134,,,,,SS  M/C F   INTRSH  ARGLPRY
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1851.56,0.14,0.02,,,0.043,2680.0,,,,,0.243,0.313,,,,,SS  M/C F   INTRSH  CALCSID
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1851.7,0.13,0.05,,,0.07,2640.0,,,,,0.381,0.153,,,,,SS  M/C F   INTRSH  CALCSID
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1851.83,0.15,0.82,,,0.132,2620.0,,,,,0.317,0.109,,,,,SS  M/C F   INTRSH  ARGLBIT
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1851.98,0.14,1.03,,,0.146,2620.0,,,,,0.296,0.079,,,,,SS  M/C F   INTRARGLBIT
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1852.12,0.14,0.91,,,0.138,2620.0,,,,,0.322,0.094,,,,,SS  M/C F   INTRSH  ARGLBIT
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1852.26,0.14,0.97,,,0.143,2630.0,,,,,0.316,0.134,,,,,SS  M/C F   INTRARGLBIT
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1852.4,0.2,0.73,,,0.121,2640.0,,,,,0.282,0.138,,,,,SS  M/C F   INTRSH  ARGLBIT
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1852.6,0.13,0.02,,,0.073,2640.0,,,,,0.273,0.239,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1852.73,0.16,0.01,,,0.054,2640.0,,,,,0.219,0.689,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1852.89,0.2,0.48,,,0.112,2640.0,,,,,0.391,0.167,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1853.09,0.22,0.14,,,0.104,2620.0,,,,,0.306,0.104,,,,,SS  M/C F   INTRSH  ARGLBIT
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,DE,1853.31,0.3,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1853.61,0.09,0.01,,,0.068,2620.0,,,,,0.296,0.171,,,,,SS  M/C F   INTRSH  ARGLBIT
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,DE,1853.7,0.12,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1853.82,0.2,0.01,,,0.083,2630.0,,,,,0.248,0.236,,,,,SS  M/C F   INTRSH  ARGLBIT
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,DE,1854.02,0.5,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1854.52,0.17,0.01,,,0.055,2630.0,,,,,0.275,0.423,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,DE,1854.69,0.2,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1854.89,0.05,0.01,,,0.058,2630.0,,,,,0.229,0.482,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,DE,1854.94,0.1,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1855.04,0.07,0.01,,,0.053,2650.0,,,,,0.208,0.493,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,DE,1855.11,0.08,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1855.19,0.1,0.03,,,0.069,2630.0,,,,,0.481,0.283,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1855.29,0.19,0.03,,,0.05,2640.0,,,,,0.231,0.526,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,DE,1855.48,0.31,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1855.79,0.11,0.03,,,0.054,2640.0,,,,,0.286,0.385,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,DE,1855.9,0.16,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,SS,1856.06,0.2,0.03,,,0.037,2640.0,,,,,0.308,0.369,,,,,SS  M/C F   INTRSH  CALC
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,DE,1856.26,7.24,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,1,1850.0,LC,1863.5,0.5,,,,,,,,,,,,,,,,LOST CORE
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,RQ,1864.0,2.0,,,,,,,,,,,,,,,,NOT ANALYSED - CLIENT REQUEST
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,DE,1866.0,7.26,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,DE,1873.26,0.09,,,,,,,,,,,,,,,,NOT ANALYSED - ANHYDRITE
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,FD,1873.35,0.16,2.99,2.32,0.19,0.046,2660.0,,,,,0.2,0.508,,,,,SS  M/C CR  INTRSH  ARGLSID
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,FD,1873.51,0.15,67.5,50.0,2.18,0.079,2700.0,,,,,0.137,0.726,,,,,SS  M/C CR  INTRSH  ARGLSID
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,FD,1873.96,0.15,56.2,50.6,3.68,0.113,2620.0,,,,,0.126,0.315,,,,,SS  M/C M   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,DE,1874.11,0.04,,,,,,,,,,,,,,,,NOT ANALYSED - ANHYDRITE
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,FD,1874.15,0.11,83.5,83.5,5.5,0.096,2600.0,,,,,0.287,0.251,,,,,SS  M/C M   INTRSH  ARGLSID
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1874.26,0.16,0.05,,,0.043,2630.0,,,,,0.218,0.336,,,,,SS  M/C CR  INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1874.42,0.13,0.08,,,0.095,2700.0,,,,,0.234,0.141,,,,,SS  M/C M   INTRSH  ARGLSID
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1874.55,0.2,0.04,,,0.043,2820.0,,,,,,0.473,,,,,SS  M/C CR  INTRSH  ARGLSID
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,DE,1874.75,2.57,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,DE,1877.32,0.13,,,,,,,,,,,,,,,,NOT ANALYSED - ANHYDRITE
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1877.45,0.15,0.05,,,0.049,2650.0,,,,,0.294,0.58,,,,,SS  M/C F   INTRARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1877.6,0.16,0.01,,,0.041,2650.0,,,,,0.216,0.66,,,,,SS  M/C F   INTRARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1877.76,0.18,0.06,,,0.051,2650.0,,,,,0.225,0.611,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1877.94,0.14,0.05,,,0.047,2650.0,,,,,0.319,0.556,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1878.08,0.16,0.09,,,0.053,2660.0,,,,,0.212,0.683,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1878.24,0.2,0.07,,,0.046,2650.0,,,,,0.239,0.613,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1878.44,0.22,0.08,,,0.047,2650.0,,,,,0.23,0.658,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1878.66,0.15,0.07,,,0.047,2650.0,,,,,0.256,0.731,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1878.81,0.16,0.09,,,0.051,2650.0,,,,,0.263,0.618,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1878.97,0.16,0.09,,,0.048,2670.0,,,,,0.076,0.821,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1879.13,0.11,0.07,,,0.042,2630.0,,,,,0.353,0.509,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1879.24,0.13,0.04,,,0.047,2650.0,,,,,0.219,0.63,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1879.37,0.19,0.03,,,0.047,2650.0,,,,,0.235,0.604,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1879.56,0.18,0.02,,,0.057,2680.0,,,,,0.198,0.734,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1879.74,0.13,0.05,,,0.053,2660.0,,,,,0.42,0.502,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1879.87,0.1,0.06,,,0.046,2630.0,,,,,0.248,0.601,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,DE,1879.97,0.5,,,,,,,,,,,,,,,,NOT ANALYSED - SHALE
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1880.47,0.14,0.01,,,0.047,2640.0,,,,,0.276,0.48,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1880.61,0.12,0.06,,,0.051,2640.0,,,,,0.348,0.416,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1880.73,0.16,0.08,,,0.057,2640.0,,,,,0.286,0.565,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1880.89,0.2,0.06,,,0.048,2640.0,,,,,0.352,0.498,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1881.09,0.28,0.03,,,0.039,2640.0,,,,,0.388,0.365,,,,,SS  M/C F   INTRSH  ARGL
100053305418W500,100/05-33-054-18W5/00,030351,2,1850.0,SS,1881.37,0.21,0.06,,,0.051,2630.0,,,,,0.397,0.472,,,,,SS  M/C F   INTRSH  ARGL
